WORD	FREQUENCY	LENGTH	UP	POSITION	PHONE	SEQ_INFO	POSITION_INFO	MONOMORPHEME
miyako	8	6	6	3	y	7.223312214189338	7.122565395255866	F
miyako	8	6	6	4	a	-0.0	1.9717112593564925	F
miyako	8	6	6	5	k	0.9068905956085187	3.7775267803077925	F
miyako	8	6	6	6	o	-0.0	2.93823330456847	F
kuru$i	8	6	6	1	k	3.4565156735398324	3.455595105776348	F
kuru$i	8	6	6	2	u	3.485502820482745	4.137584949904823	F
kuru$i	8	6	6	3	r	1.5807130277197985	3.0920264101364268	F
kuru$i	8	6	6	4	u	2.2596438166330195	3.155633839212135	F
kuru$i	8	6	6	5	$	3.303780748177103	4.261403155914635	F
kuru$i	8	6	6	6	i	-0.0	2.5811834165316765	F
to$i	8	4	4	1	t	4.1820435951862285	4.180461500529049	F
to$i	8	4	4	2	o	1.051374195923505	2.402814164062722	F
to$i	8	4	4	3	$	6.943817164606877	5.334998054926435	F
to$i	8	4	4	4	i	0.29545588352617136	3.1713337458574298	F
keծuaծu	8	7	4	1	k	3.4565156735398324	3.455595105776348	F
keծuaծu	8	7	4	2	e	2.836266075688014	3.0692030013810316	F
keծuaծu	8	7	4	3	ծ	7.646558710154548	5.707087041874008	F
keծuaծu	8	7	4	4	u	-0.0	3.155633839212135	F
keծuaծu	8	7	4	5	a	-0.0	3.0926839172177187	F
keծuaծu	8	7	4	6	ծ	-0.0	6.747460640958845	F
keծuaծu	8	7	4	7	u	-0.0	3.159277757242804	F
geNiN	8	5	5	1	g	4.914618056770663	4.911929251123738	F
geNiN	8	5	5	2	e	4.808051035480465	3.0692030013810316	F
geNiN	8	5	5	3	N	0.36396331468457466	2.9691960923559484	F
geNiN	8	5	5	4	i	3.94251450533924	3.1713337458574298	F
geNiN	8	5	5	5	N	-0.0	3.276200157842715	F
urusa	8	5	4	1	u	3.4316539949269904	3.43075072610793	F
urusa	8	5	4	2	r	8.413005621702748	6.084714321642251	F
urusa	8	5	4	3	u	2.3923174227787602	5.161897807653966	F
urusa	8	5	4	4	s	-0.0	6.616181231331876	F
urusa	8	5	4	5	a	-0.0	3.0926839172177187	F
okazu	8	5	5	1	o	6.294591906354768	6.287457159452129	F
okazu	8	5	5	2	k	3.060101723489561	7.447404022522064	F
