WORD	FREQUENCY	LENGTH	UP	POSITION	PHONE	SEQ_INFO	POSITION_INFO	MONOMORPHEME
orient	96	6	6	4	i	6.365449968124391	6.250568392861866	T
orient	96	6	6	5	r	3.0737940740539322	4.384249819807733	T
orient	96	6	6	6	o	1.8988532765431	7.469961040899175	T
paraphrase	96	8	6	1	z	4.940600075136906	4.940532040305524	T
paraphrase	96	8	6	2	e	7.006546415480195	5.520959669176711	T
paraphrase	96	8	6	3	r	0.3344395164525468	4.342322309079864	T
paraphrase	96	8	6	4	f	2.3803418364134146	4.343994110949819	T
paraphrase	96	8	6	5	x	4.661184273914709	3.8628332244128667	T
paraphrase	96	8	6	6	r	-0.0	3.6296951297715836	T
paraphrase	96	8	6	7	@	-0.0	5.527285085487979	T
paraphrase	96	8	6	8	p	-0.0	3.522980604743911	T
patriarch	96	8	5	1	k	4.963587110529232	4.963517946236562	F
patriarch	96	8	5	2	r	5.947466867471859	5.310849694705102	F
patriarch	96	8	5	3	a	0.059213348541041724	6.356159788366993	F
patriarch	96	8	5	4	i	8.299255725767813	6.250568392861866	F
patriarch	96	8	5	5	r	-0.0	4.384249819807733	F
patriarch	96	8	5	6	t	-0.0	4.712857169059178	F
patriarch	96	8	5	7	e	-0.0	9.571937359099763	F
patriarch	96	8	5	8	p	-0.0	3.522980604743911	F
pinnacle	96	6	6	1	L	5.552857920836831	5.552752710147037	T
pinnacle	96	6	6	2	k	3.7863999550783682	6.931279461480187	T
pinnacle	96	6	6	3	I	0.37200877059640475	4.8134578529000605	T
pinnacle	96	6	6	4	n	4.397164802554511	4.891994002400533	T
pinnacle	96	6	6	5	I	1.8151709916200354	4.033506604031144	T
pinnacle	96	6	6	6	p	3.4770836369993345	3.913146822800294	T
pinto	96	5	5	1	o	5.400383003385836	5.400288574048111	F
pinto	96	5	5	2	t	6.527116859862112	3.973295482965648	F
pinto	96	5	5	3	n	7.352542963888366	4.653407835275959	F
pinto	96	5	5	4	I	0.9924663273145926	4.654666135226867	F
pinto	96	5	5	5	p	-0.0	4.993699864825994	F
platter	96	5	5	1	X	4.869869061708576	4.869804391465039	F
platter	96	5	5	2	t	2.4492801447030774	3.973295482965648	F
platter	96	5	5	3	@	4.069781466485186	3.7798930864285745	F
platter	96	5	5	4	l	5.891112154239474	4.686236810241714	F
platter	96	5	5	5	p	2.309855262586787	4.993699864825994	F
rapport	96	5	5	1	r	4.1988796010495095	4.198839834609083	F
rapport	96	5	5	2	o	1.544569631324075	5.020902493727607	F
rapport	96	5	5	3	p	13.936524201651364	6.337299036395894	F
rapport	96	5	5	4	@	0.8073549220576043	5.164509566995675	F
rapport	96	5	5	5	r	-0.0	4.384249819807733	F
sorority	96	7	7	1	i	3.8528306217004094	3.852799824309991	F
sorority	96	7	7	2	t	3.665040009461961	3.973295482965648	F
sorority	96	7	7	3	x	3.2895989188042027	5.9895242072214	F
sorority	96	7	7	4	r	1.5661889791768375	4.223285203701312	F
sorority	96	7	7	5	c	1.4301390612950495	5.569256458521269	F
sorority	96	7	7	6	X	5.493521916690293	5.488312847303464	F
sorority	96	7	7	7	s	-0.0	3.949100081811892	F
sparrow	96	5	5	1	o	5.400383003385836	5.400288574048111	T
sparrow	96	5	5	2	r	4.979047201568015	5.310849694705102	T
sparrow	96	5	5	3	@	4.580964267101935	3.7798930864285745	T
sparrow	96	5	5	4	p	4.375763494117902	4.168097150130099	T
sparrow	96	5	5	5	s	-0.0	3.543172446373616	T
symbolize	96	8	7	1	z	4.940600075136906	4.940532040305524	F
symbolize	96	8	7	2	Y	5.50063691215091	5.297146003489472	F
symbolize	96	8	7	3	l	2.452103785608923	4.461624612246257	F
symbolize	96	8	7	4	x	-0.0	3.9765608108305823	F
symbolize	96	8	7	5	b	3.809352737628293	4.1726790961190705	F
symbolize	96	8	7	6	m	2.7879025593914313	4.167680940847975	F
symbolize	96	8	7	7	I	-0.0	3.5850091438417335	F
symbolize	96	8	7	8	s	-0.0	3.4786505427456995	F
antic	95	5	5	1	k	4.9635863900496275	4.963517946236562	F
antic	95	5	5	2	I	3.0949011370616195	2.8404443684055534	F
antic	95	5	5	3	t	1.925629340389264	4.619635675289853	F
antic	95	5	5	4	n	4.712229560113655	4.891994002400533	F
antic	95	5	5	5	@	0.33417124084351224	4.7944317687369065	F
ardent	95	5	5	1	t	2.7421189943971402	2.7421060984606975	F
ardent	95	5	5	2	N	8.044679357285261	9.476663873183771	F
ardent	95	5	5	3	d	1.0454217306434996	5.842799747901781	F
ardent	95	5	5	4	r	7.456062549916927	4.223285203701312	F
ardent	95	5	5	5	a	-0.0	5.056391050244581	F
awry	95	3	3	1	Y	5.02339497006174	5.023323533349297	T
awry	95	3	3	2	r	5.547582212177433	5.310849694705102	T
awry	95	3	3	3	x	8.712508899892917	5.9895242072214	T
bale	95	3	3	1	l	5.2074236348962915	5.207342171054845	T
bale	95	3	3	2	e	4.615324747937936	5.520959669176711	T
bale	95	3	3	3	b	5.930434921999515	4.545267779095599	T
boon	95	3	3	1	n	3.469479936117474	3.46945709983651	T
boon	95	3	3	2	u	7.619178966498596	6.930218399583197	T
boon	95	3	3	3	b	8.19631092463452	4.545267779095599	T
communal	95	7	6	1	L	5.5528568248508785	5.552752710147037	F
communal	95	7	6	2	n	3.8438192368805977	3.4638825492470695	F
communal	95	7	6	3	u	7.07601186720225	7.577835670357923	F
communal	95	7	6	4	y	-0.0	7.686019877420009	F
communal	95	7	6	5	m	3.0	4.586252026005372	F
communal	95	7	6	6	x	-0.0	4.060891314251549	F
communal	95	7	6	7	k	-0.0	3.297591309006019	F
err	95	2	2	1	r	4.198879186809455	4.198839834609083	T
err	95	2	2	2	E	3.4511360900134207	4.738896789919275	T
erroneous	95	7	6	1	s	4.543258198264933	4.5432076257602905	F
erroneous	95	7	6	2	x	4.619852514705461	6.194929333175824	F
erroneous	95	7	6	3	i	1.8391920355541134	5.601718546878328	F
erroneous	95	7	6	4	n	5.77078011374694	4.891994002400533	F
erroneous	95	7	6	5	o	2.7407571733285803	6.626179660808866	F
erroneous	95	7	6	6	r	-0.0	3.6296951297715836	F
erroneous	95	7	6	7	I	-0.0	3.5850091438417335	F
furor	95	6	5	1	r	4.198879186809455	4.198839834609083	T
furor	95	6	5	2	o	1.54456879142157	5.020902493727607	T
furor	95	6	5	3	r	11.416452509671808	4.342322309079864	T
furor	95	6	5	4	U	2.418829078441218	7.2816674441771365	T
furor	95	6	5	5	y	-0.0	6.8522190370682035	T
furor	95	6	5	6	f	-0.0	5.630400490244731	T
guerilla	95	5	5	1	x	3.397290212125904	3.3972686010082835	F
guerilla	95	5	5	2	l	11.638025781290098	5.746866581747514	F
guerilla	95	5	5	3	I	2.036505336370918	4.8134578529000605	F
guerilla	95	5	5	4	X	2.4908403233566063	7.5714234301498315	F
guerilla	95	5	5	5	g	-0.0	5.959749366495124	F
hearty	95	5	5	1	i	3.852830300890367	3.852799824309991	F
hearty	95	5	5	2	t	3.6650359820920158	3.973295482965648	F
hearty	95	5	5	3	r	3.3686844960229307	4.342322309079864	F
hearty	95	5	5	4	a	0.09829107303660589	6.568798114860637	F
hearty	95	5	5	5	h	8.2997864267506	6.309899860938526	F
improvise	95	8	6	1	z	4.940599366423096	4.940532040305524	F
improvise	95	8	6	2	Y	5.500604478172823	5.297146003489472	F
improvise	95	8	6	3	v	5.5018040191178414	6.404887095392965	F
improvise	95	8	6	4	x	3.415037499278844	3.9765608108305823	F
improvise	95	8	6	5	r	0.9615258521853645	4.384249819807733	F
improvise	95	8	6	6	p	-0.0	3.913146822800294	F
improvise	95	8	6	7	m	-0.0	4.6939226629899	F
improvise	95	8	6	8	I	-0.0	4.202595766868149	F
isle	95	2	2	1	l	5.2074236348962915	5.207342171054845	T
isle	95	2	2	2	Y	4.878095616658308	5.297146003489472	T
jargon	95	6	6	1	n	3.469479936117474	3.46945709983651	T
jargon	95	6	6	2	|	2.8603696459911876	5.591142103167208	T
jargon	95	6	6	3	g	7.650840626662791	5.546218872195566	T
jargon	95	6	6	4	r	0.7099676001391536	4.223285203701312	T
jargon	95	6	6	5	a	1.0572649794624416	5.056391050244581	T
jargon	95	6	6	6	J	3.651731512933857	7.410962539791906	T
lithium	95	6	5	1	m	5.18734307690552	5.1872627703783865	F
lithium	95	6	5	2	x	3.417968559319675	6.194929333175824	F
lithium	95	6	5	3	i	2.8267343082111847	5.601718546878328	F
lithium	95	6	5	4	T	7.854245054220128	5.3810808757260995	F
lithium	95	6	5	5	I	-0.0	4.033506604031144	F
lithium	95	6	5	6	l	-0.0	4.9814118362823105	F
memento	95	7	5	1	o	5.4003820197135	5.400288574048111	T
memento	95	7	5	2	t	6.527024949150236	3.973295482965648	T
memento	95	7	5	3	n	7.337528989737386	4.653407835275959	T
memento	95	7	5	4	E	1.0075732197048008	5.177696153306079	T
memento	95	7	5	5	m	-0.0	4.586252026005372	T
memento	95	7	5	6	I	-0.0	3.9023092510612885	T
memento	95	7	5	7	m	-0.0	4.6939226629899	T
mosaic	95	6	4	1	k	4.9635863900496275	4.963517946236562	F
mosaic	95	6	4	2	I	3.0949011370616195	2.8404443684055534	F
mosaic	95	6	4	3	e	11.22215935438167	7.275642859046703	F
mosaic	95	6	4	4	z	-0.0	8.007314047949006	F
mosaic	95	6	4	5	o	-0.0	6.626179660808866	F
mosaic	95	6	4	6	m	-0.0	4.167680940847975	F
needless	95	6	6	1	s	4.543258198264933	4.5432076257602905	F
needless	95	6	6	2	x	4.619852514705461	6.194929333175824	F
needless	95	6	6	3	l	3.1353197937249866	4.461624612246257	F
needless	95	6	6	4	d	4.167763660152845	5.251966414586349	F
needless	95	6	6	5	i	3.0056836385035828	6.21478369065578	F
needless	95	6	6	6	n	-0.0	4.31813721753603	F
novice	95	5	5	1	s	4.543258198264933	4.5432076257602905	F
novice	95	5	5	2	x	4.619852514705461	6.194929333175824	F
novice	95	5	5	3	v	2.5209386001754868	6.404887095392965	F
novice	95	5	5	4	a	7.603431135589928	6.568798114860637	F
novice	95	5	5	5	n	-0.0	4.012692366641772	F
oust	95	3	3	1	t	2.7421189943971402	2.7421060984606975	T
oust	95	3	3	2	s	3.21169692634194	4.815548559177126	T
oust	95	3	3	3	W	13.326367392418545	7.930841440288646	T
patio	95	5	4	1	o	5.4003820197135	5.400288574048111	F
patio	95	5	4	2	i	5.0705781508076395	5.5195447023941675	F
patio	95	5	4	3	t	8.81229554743758	4.619635675289853	F
patio	95	5	4	4	@	-0.0	5.164509566995675	F
patio	95	5	4	5	p	-0.0	4.993699864825994	F
periodic	95	8	5	1	k	4.9635863900496275	4.963517946236562	F
periodic	95	8	5	2	I	3.0949011370616195	2.8404443684055534	F
periodic	95	8	5	3	d	10.601586373331013	5.842799747901781	F
periodic	95	8	5	4	a	1.3430337278990139	6.568798114860637	F
periodic	95	8	5	5	i	-0.0	6.21478369065578	F
periodic	95	8	5	6	r	-0.0	3.6296951297715836	F
periodic	95	8	5	7	I	-0.0	3.5850091438417335	F
periodic	95	8	5	8	p	-0.0	3.522980604743911	F
realism	95	7	7	1	M	11.078718525680022	11.0738275892317	F
realism	95	7	7	2	z	1.2182707271083923	9.089032334418206	F
realism	95	7	7	3	I	0.12874291771576377	4.8134578529000605	F
realism	95	7	7	4	l	1.717238649200697	4.686236810241714	F
realism	95	7	7	5	x	0.17116626163074783	3.8628332244128667	F
realism	95	7	7	6	i	5.011344973594009	7.676551190918252	F
realism	95	7	7	7	r	-0.0	3.9244151945071724	F
relic	95	5	5	1	k	4.9635863900496275	4.963517946236562	T
relic	95	5	5	2	I	3.0949011370616195	2.8404443684055534	T
relic	95	5	5	3	l	2.5244048422158514	4.461624612246257	T
relic	95	5	5	4	E	8.700622233802148	5.177696153306079	T
relic	95	5	5	5	r	-0.0	4.384249819807733	T
saliva	95	6	4	1	x	3.397290212125904	3.3972686010082835	T
saliva	95	6	4	2	v	14.056003466014516	7.161587790130424	T
saliva	95	6	4	3	Y	2.185031893832521	7.022114130280031	T
saliva	95	6	4	4	l	-0.0	4.686236810241714	T
saliva	95	6	4	5	x	-0.0	3.8628332244128667	T
saliva	95	6	4	6	s	-0.0	3.5700336553336687	T
tat	95	3	3	1	t	2.7421189943971402	2.7421060984606975	T
tat	95	3	3	2	@	2.3703167201872724	3.853626477579089	T
tat	95	3	3	3	t	11.907740009651807	4.619635675289853	T
thirst	95	4	4	1	t	2.7421189943971402	2.7421060984606975	T
thirst	95	4	4	2	s	3.21169692634194	4.815548559177126	T
thirst	95	4	4	3	R	3.147915900987687	6.800862421690103	T
thirst	95	4	4	4	T	10.179555573329145	5.3810808757260995	T
vanish	95	5	5	1	S	9.317420772203516	9.31597790174637	F
vanish	95	5	5	2	I	2.050993564172633	2.8404443684055534	F
vanish	95	5	5	3	n	2.2466666918288056	4.653407835275959	F
vanish	95	5	5	4	@	5.693120092896995	5.164509566995675	F
vanish	95	5	5	5	v	-0.0	6.245356837743404	F
adage	94	4	4	1	J	7.842783591694584	7.842271147057836	F
adage	94	4	4	2	I	1.341695693043647	2.8404443684055534	F
adage	94	4	4	3	d	8.897234873662137	5.842799747901781	F
adage	94	4	4	4	@	1.730813367184611	5.164509566995675	F
ascertain	94	6	6	1	n	3.469479695733313	3.46945709983651	F
ascertain	94	6	6	2	e	5.750862945299484	5.520959669176711	F
ascertain	94	6	6	3	t	4.211176122779541	4.619635675289853	F
ascertain	94	6	6	4	X	3.9426462883985587	7.5714234301498315	F
ascertain	94	6	6	5	s	2.2591923395394	3.543172446373616	F
ascertain	94	6	6	6	@	-0.0	5.15916722502025	F
booty	94	4	4	1	i	3.852829980080406	3.852799824309991	F
booty	94	4	4	2	t	3.665031954735237	3.973295482965648	F
booty	94	4	4	3	u	5.1859452437301305	7.577835670357923	F
booty	94	4	4	4	b	6.606385523250299	4.825898923074706	F
chalk	94	3	3	1	k	4.963585669570407	4.963517946236562	T
chalk	94	3	3	2	c	4.647870753390341	5.142094151847747	T
chalk	94	3	3	3	C	9.685606202302289	7.4921046618234275	T
chandelier	94	8	5	1	r	4.198878772569533	4.198839834609083	F
chandelier	94	8	5	2	I	2.910277097647633	2.8404443684055534	F
chandelier	94	8	5	3	l	4.731176391247214	4.461624612246257	F
chandelier	94	8	5	4	x	7.463176505395388	3.9765608108305823	F
chandelier	94	8	5	5	d	-0.0	5.314615002994452	F
chandelier	94	8	5	6	n	-0.0	4.31813721753603	F
chandelier	94	8	5	7	@	-0.0	5.527285085487979	F
chandelier	94	8	5	8	S	-0.0	11.17911834172221	F
critter	94	5	5	1	X	4.869867714380174	4.869804391465039	F
critter	94	5	5	2	t	2.449273920845821	3.973295482965648	F
critter	94	5	5	3	I	7.780049861726352	4.8134578529000605	F
critter	94	5	5	4	r	4.2727538525564785	4.223285203701312	F
critter	94	5	5	5	k	-0.0	4.411707915677463	F
degradation	94	10	8	1	n	3.469479695733313	3.46945709983651	F
degradation	94	10	8	2	|	2.8603679913229487	5.591142103167208	F
degradation	94	10	8	3	S	0.6249311611382187	5.737993582228113	F
degradation	94	10	8	4	e	1.0254053151583653	5.700787120292037	F
degradation	94	10	8	5	d	6.08099598713399	5.314615002994452	F
degradation	94	10	8	6	x	3.3129849017240605	4.060891314251549	F
degradation	94	10	8	7	r	2.2591923395394	3.9244151945071724	F
degradation	94	10	8	8	g	-0.0	6.961950431928966	F
degradation	94	10	8	9	E	-0.0	4.283217552174528	F
degradation	94	10	8	10	d	-0.0	4.01989501213483	F
deport	94	6	6	1	t	2.7421188586496292	2.7421060984606975	F
deport	94	6	6	2	r	5.110760064681823	5.310849694705102	F
deport	94	6	6	3	o	1.3932918079030503	5.234838906273219	F
deport	94	6	6	4	p	0.60104456756358	4.168097150130099	F
deport	94	6	6	5	I	0.9971024920970998	4.033506604031144	F
deport	94	6	6	6	d	8.4551085738284	5.712032850377069	F
dialect	94	7	7	1	t	2.7421188586496292	2.7421060984606975	F
dialect	94	7	7	2	k	5.37857048586316	6.931279461480187	F
dialect	94	7	7	3	E	1.2279939391311392	4.581099726305161	F
dialect	94	7	7	4	l	3.825919700439306	4.686236810241714	F
dialect	94	7	7	5	x	0.4422750726195635	3.8628332244128667	F
dialect	94	7	7	6	Y	5.706330681985268	8.36182123641323	F
dialect	94	7	7	7	d	-0.0	4.3499411906788366	F
dreamer	94	5	4	1	X	4.869867714380174	4.869804391465039	F
dreamer	94	5	4	2	m	5.603600101077016	6.683878965017596	F
dreamer	94	5	4	3	i	8.82502642502494	5.601718546878328	F
dreamer	94	5	4	4	r	-0.0	4.223285203701312	F
dreamer	94	5	4	5	d	-0.0	5.314615002994452	F
falsehood	94	7	5	1	d	3.666165888495715	3.6661396646861255	F
falsehood	94	7	5	2	U	3.2693795824704983	5.791035827397408	F
falsehood	94	7	5	3	h	7.742550723528099	4.432357626922294	F
falsehood	94	7	5	4	s	4.674830836552779	3.916340720893544	F
falsehood	94	7	5	5	l	-0.0	5.037045050481691	F
falsehood	94	7	5	6	c	-0.0	6.229845618288675	F
falsehood	94	7	5	7	f	-0.0	5.661099902284143	F
faucet	94	5	5	1	t	2.7421188586496292	2.7421060984606975	T
faucet	94	5	5	2	|	5.599938538421364	5.591142103167208	T
faucet	94	5	5	3	s	4.57525721681701	5.219450429641351	T
faucet	94	5	5	4	c	6.395237859081473	6.173429515448983	T
faucet	94	5	5	5	f	-0.0	4.749711907697777	T
furrow	94	3	3	1	o	5.400381036041867	5.400288574048111	T
furrow	94	3	3	2	R	11.235198326334663	7.32403229918672	T
furrow	94	3	3	3	f	2.8716759030244607	4.8772462047930265	T
giddy	94	4	4	1	i	3.852829980080406	3.852799824309991	F
giddy	94	4	4	2	d	4.805141803530176	6.032195573211644	F
giddy	94	4	4	3	I	10.63824333125543	4.8134578529000605	F
giddy	94	4	4	4	g	-0.0	5.1334837843204	F
giggle	94	4	4	1	L	5.552855728865794	5.552752710147037	T
giggle	94	4	4	2	g	5.35315438443563	7.548203131175865	T
giggle	94	4	4	3	I	7.631005414591515	4.8134578529000605	T
giggle	94	4	4	4	g	1.4284047230166728	5.1334837843204	T
heyday	94	4	4	1	e	5.674485380645056	5.674373103200088	F
heyday	94	4	4	2	d	2.5567121599390434	6.032195573211644	F
heyday	94	4	4	3	e	11.064785755200992	7.275642859046703	F
heyday	94	4	4	4	h	-0.0	3.967108276510597	F
mitigate	94	7	7	1	t	2.7421188586496292	2.7421060984606975	F
mitigate	94	7	7	2	e	4.984016889920146	5.520959669176711	F
mitigate	94	7	7	3	g	5.724217767980087	5.546218872195566	F
mitigate	94	7	7	4	|	1.687877993063086	6.735290858887957	F
mitigate	94	7	7	5	t	-0.0	4.530932958019388	F
mitigate	94	7	7	6	I	4.2357596450742765	3.9023092510612885	F
mitigate	94	7	7	7	m	-0.0	4.6939226629899	F
penetration	94	10	8	1	n	3.469479695733313	3.46945709983651	F
penetration	94	10	8	2	|	2.8603679913229487	5.591142103167208	F
penetration	94	10	8	3	S	0.6249311611382187	5.737993582228113	F
penetration	94	10	8	4	e	1.0254053151583653	5.700787120292037	F
penetration	94	10	8	5	r	4.408746557254028	4.384249819807733	F
penetration	94	10	8	6	t	1.1871721633561572	4.712857169059178	F
penetration	94	10	8	7	|	5.746335639298663	5.883563130159982	F
penetration	94	10	8	8	n	-0.0	3.573416402858816	F
penetration	94	10	8	9	E	-0.0	4.283217552174528	F
penetration	94	10	8	10	p	-0.0	3.243640430922563	F
preferable	94	8	6	1	L	5.552855728865794	5.552752710147037	F
preferable	94	8	6	2	b	3.0490040176388353	5.885343913611328	F
preferable	94	8	6	3	x	1.7847378860563128	5.9895242072214	F
preferable	94	8	6	4	X	3.23628665696722	7.5714234301498315	F
preferable	94	8	6	5	f	5.700439718141092	4.749711907697777	F
preferable	94	8	6	6	E	-0.0	5.0248893929791745	F
preferable	94	8	6	7	r	-0.0	3.9244151945071724	F
preferable	94	8	6	8	p	-0.0	3.522980604743911	F
prose	94	4	4	1	z	4.940598657709658	4.940532040305524	T
prose	94	4	4	2	o	4.0936788688253225	5.020902493727607	T
prose	94	4	4	3	r	4.448752370475221	4.342322309079864	T
prose	94	4	4	4	p	5.837728571101124	4.168097150130099	T
snag	94	4	4	1	g	9.041877012091213	9.040697830083662	T
snag	94	4	4	2	@	3.522619252223833	3.853626477579089	T
snag	94	4	4	3	n	6.7443328892921155	4.653407835275959	T
snag	94	4	4	4	s	-0.0	3.916340720893544	T
sordid	94	6	5	1	d	3.666165888495715	3.6661396646861255	F
sordid	94	6	5	2	|	5.9984119008193115	5.591142103167208	F
sordid	94	6	5	3	d	4.691465244621445	5.842799747901781	F
sordid	94	6	5	4	r	4.985539186904463	4.223285203701312	F
sordid	94	6	5	5	c	-0.0	5.569256458521269	F
sordid	94	6	5	6	s	-0.0	3.5700336553336687	F
tenuous	94	7	4	1	s	4.54325766591272	4.5432076257602905	F
tenuous	94	7	4	2	|	3.9772561458413644	5.591142103167208	F
tenuous	94	7	4	3	u	10.775619035906722	7.577835670357923	F
tenuous	94	7	4	4	y	-0.0	7.686019877420009	F
tenuous	94	7	4	5	n	-0.0	4.012692366641772	F
tenuous	94	7	4	6	E	-0.0	5.0248893929791745	F
tenuous	94	7	4	7	t	-0.0	5.004460300895173	F
validate	94	7	7	1	t	2.7421188586496292	2.7421060984606975	F
validate	94	7	7	2	e	4.984016889920146	5.520959669176711	F
validate	94	7	7	3	d	3.383138690118106	5.842799747901781	F
validate	94	7	7	4	x	5.026378526823291	3.9765608108305823	F
validate	94	7	7	5	l	2.339206086319198	5.037045050481691	F
validate	94	7	7	6	@	1.467778961350817	5.15916722502025	F
validate	94	7	7	7	v	-0.0	4.942767212491433	F
vegetation	94	9	8	1	n	3.469479695733313	3.46945709983651	F
vegetation	94	9	8	2	|	2.8603679913229487	5.591142103167208	F
vegetation	94	9	8	3	S	0.6249311611382187	5.737993582228113	F
vegetation	94	9	8	4	e	1.0254053151583653	5.700787120292037	F
vegetation	94	9	8	5	t	3.38363351717248	4.530932958019388	F
vegetation	94	9	8	6	|	3.084134678675432	5.661891642190181	F
vegetation	94	9	8	7	J	4.896622260154691	7.2859527037980785	F
vegetation	94	9	8	8	E	-0.0	3.6044239591606053	F
vegetation	94	9	8	9	v	-0.0	7.076322968735475	F
vulture	94	5	5	1	X	4.869867714380174	4.869804391465039	F
vulture	94	5	5	2	C	5.049432016435432	9.280160207532049	F
vulture	94	5	5	3	l	3.2228082568328658	4.461624612246257	F
vulture	94	5	5	4	^	-0.0	6.321801618166371	F
vulture	94	5	5	5	v	6.173331602885563	6.245356837743404	F
algae	93	4	4	1	i	3.8528296592705273	3.852799824309991	F
algae	93	4	4	2	J	7.637456536646701	9.45566004476649	F
algae	93	4	4	3	l	7.826821815580633	4.461624612246257	F
algae	93	4	4	4	@	-0.0	5.164509566995675	F
appease	93	4	4	1	z	4.94059794899659	4.940532040305524	F
appease	93	4	4	2	i	3.6945166285372872	5.5195447023941675	F
appease	93	4	4	3	p	10.676506894703937	6.337299036395894	F
appease	93	4	4	4	x	-0.0	3.9765608108305823	F
booklet	93	6	6	1	t	2.7421187229021355	2.7421060984606975	F
booklet	93	6	6	2	|	5.599930957184645	5.591142103167208	F
booklet	93	6	6	3	l	4.235656465300892	4.461624612246257	F
booklet	93	6	6	4	k	2.616661638488995	4.405217452741164	F
booklet	93	6	6	5	U	4.197243120210259	8.425059806228907	F
booklet	93	6	6	6	b	-0.0	5.1341216084887	F
compel	93	6	5	1	l	5.20742191981801	5.207342171054845	T
compel	93	6	5	2	E	2.0006329794564386	4.738896789919275	T
compel	93	6	5	3	p	8.346074673337352	6.337299036395894	T
compel	93	6	5	4	m	3.859584880830162	4.282195477517545	T
compel	93	6	5	5	x	-0.0	3.8628332244128667	T
compel	93	6	5	6	k	-0.0	3.785348526582459	T
dispel	93	6	6	1	l	5.20742191981801	5.207342171054845	F
dispel	93	6	6	2	E	2.0006329794564386	4.738896789919275	F
dispel	93	6	6	3	p	8.346074673337352	6.337299036395894	F
dispel	93	6	6	4	s	0.47399495244994017	3.916340720893544	F
dispel	93	6	6	5	I	3.423737194229229	4.033506604031144	F
dispel	93	6	6	6	d	-0.0	5.712032850377069	F
epiphany	93	7	6	1	i	3.8528296592705273	3.852799824309991	F
epiphany	93	7	6	2	n	3.890730834791149	3.4638825492470695	F
epiphany	93	7	6	3	x	3.1456572614100082	5.9895242072214	F
epiphany	93	7	6	4	f	5.793262605728888	4.343994110949819	F
epiphany	93	7	6	5	I	2.8445454813660214	4.033506604031144	F
epiphany	93	7	6	6	p	-0.0	3.913146822800294	F
epiphany	93	7	6	7	I	-0.0	3.5850091438417335	F
esquire	93	6	6	1	r	4.198878358329744	4.198839834609083	F
esquire	93	6	6	2	Y	6.923046529765146	5.297146003489472	F
esquire	93	6	6	3	w	2.629612491605325	3.7280936448073767	F
esquire	93	6	6	4	k	0.6778745145063203	4.405217452741164	F
esquire	93	6	6	5	s	4.929465231809988	3.543172446373616	F
esquire	93	6	6	6	E	-0.0	5.0248893929791745	F
exonerate	93	8	6	1	t	2.7421187229021355	2.7421060984606975	F
exonerate	93	8	6	2	e	4.984011998520413	5.520959669176711	F
exonerate	93	8	6	3	X	4.485445010861075	8.416818418957714	F
exonerate	93	8	6	4	n	4.263283343401762	4.891994002400533	F
exonerate	93	8	6	5	a	3.0249906788777006	5.056391050244581	F
exonerate	93	8	6	6	z	-0.0	5.536792806077693	F
exonerate	93	8	6	7	g	-0.0	7.4662144127907215	F
exonerate	93	8	6	8	I	-0.0	4.202595766868149	F
flung	93	4	4	1	G	5.6284034262129	5.62829590486976	F
flung	93	4	4	2	^	4.9092857105717265	4.766883910587772	F
flung	93	4	4	3	l	4.910263246271147	4.461624612246257	F
flung	93	4	4	4	f	3.958693025843087	4.343994110949819	F
hemorrhage	93	6	5	1	J	7.842778139189508	7.842271147057836	F
hemorrhage	93	6	5	2	I	1.3416872896621426	2.8404443684055534	F
hemorrhage	93	6	5	3	X	9.08800425014491	8.416818418957714	F
hemorrhage	93	6	5	4	m	1.6105883083966506	4.282195477517545	F
hemorrhage	93	6	5	5	E	-0.0	4.407952064374185	F
hemorrhage	93	6	5	6	h	-0.0	6.3817837229974455	F
knob	93	3	3	1	b	9.300369509416308	9.298973614553809	T
knob	93	3	3	2	a	0.533330084823783	5.0151609373227855	T
knob	93	3	3	3	n	9.928736071541879	4.653407835275959	T
mishap	93	6	4	1	p	6.77443502638055	6.774194397054799	F
mishap	93	6	4	2	@	5.257780271965733	3.853626477579089	F
mishap	93	6	4	3	h	7.287786839307453	4.432357626922294	F
mishap	93	6	4	4	s	-0.0	3.916340720893544	F
mishap	93	6	4	5	I	-0.0	4.033506604031144	F
mishap	93	6	4	6	m	-0.0	4.167680940847975	F
radioactivity	93	13	10	1	i	3.8528296592705273	3.852799824309991	F
radioactivity	93	13	10	2	t	3.6650279273916255	3.973295482965648	F
radioactivity	93	13	10	3	x	3.2894837858102632	5.9895242072214	F
radioactivity	93	13	10	4	v	2.113298725922921	5.793908325021895	F
radioactivity	93	13	10	5	I	0.15159212775621808	4.033506604031144	F
radioactivity	93	13	10	6	t	-0.0	4.712857169059178	F
radioactivity	93	13	10	7	k	0.19340839313618824	3.297591309006019	F
radioactivity	93	13	10	8	@	0.15093326102864163	5.218154980300054	F
radioactivity	93	13	10	9	o	5.918222067964504	8.392350462183153	F
radioactivity	93	13	10	10	i	-0.0	8.936106235719826	F
radioactivity	93	13	10	11	d	-0.0	4.55909516687837	F
radioactivity	93	13	10	12	e	-0.0	8.72989479614222	F
radioactivity	93	13	10	13	r	-0.0	4.162870691902371	F
rupture	93	5	5	1	X	4.8698670407164775	4.869804391465039	T
rupture	93	5	5	2	C	5.0494096154961134	9.280160207532049	T
rupture	93	5	5	3	p	4.7625765825956305	6.337299036395894	T
