WORD	FREQUENCY	LENGTH	UP	POSITION	PHONE	SEQ_INFO	POSITION_INFO	MONOMORPHEME
point	56172	4	4	1	p	5.234937401912647	5.234937401912647	T
point	56172	4	4	2	O	4.985539396097546	8.472678833994848	T
point	56172	4	4	3	n	0.02012287472038058	3.455722242146935	T
point	56172	4	4	4	t	0.005721171776924605	2.570397507192674	T
through	56104	3	3	1	T	6.5580409083628455	6.5580409083628455	T
through	56104	3	3	2	r	2.5090880323192	4.590979509703922	T
through	56104	3	3	3	u	1.0645818632482247	6.442896470367058	T
great	56082	4	4	1	g	5.668651164281075	5.668651164281075	T
great	56082	4	4	2	r	3.1278724256323605	4.590979509703922	T
great	56082	4	4	3	e	1.24403932595864	6.6155900927105264	T
great	56082	4	4	4	t	0.24214495462339405	2.570397507192674	T
case	55788	3	3	1	k	4.967672086242028	4.967672086242028	T
case	55788	3	3	2	e	4.400140373281764	5.08007001880276	T
case	55788	3	3	3	s	0.9627107249926756	3.5721480229068887	T
put	55743	3	3	1	p	5.234937401912647	5.234937401912647	T
put	55743	3	3	2	U	4.707136509500631	5.840678442912845	T
put	55743	3	3	3	t	0.3895875553326837	3.069982071055103	T
off	55281	2	2	1	c	5.860905914280522	5.860905914280522	T
off	55281	2	2	2	f	3.4520239154899515	7.107122490301469	T
let	55240	3	3	1	l	5.7071090501026625	5.7071090501026625	T
let	55240	3	3	2	E	3.1877783225664684	4.448881980059585	T
let	55240	3	3	3	t	1.2021186330749523	3.069982071055103	T
may	54979	2	2	1	m	5.010605800323559	5.010605800323559	T
may	54979	2	2	2	e	2.8774766081339163	5.08007001880276	T
made	54380	3	3	1	m	5.010605800323559	5.010605800323559	F
made	54380	3	3	2	e	2.8774766081339163	5.08007001880276	F
made	54380	3	3	3	d	2.4724111778819813	3.23525350352427	F
next	54298	5	5	1	n	5.177501411176819	5.177501411176819	T
next	54298	5	5	2	E	3.82664747105983	4.448881980059585	T
next	54298	5	5	3	k	1.3047375135069301	4.329690206294631	T
next	54298	5	5	4	s	0.060718421430860176	4.469167659447069	T
next	54298	5	5	5	t	-0.0	3.3893702879141263	T
world	54256	4	4	1	w	4.418744747099288	4.418744747099288	T
world	54256	4	4	2	R	4.039085338136944	6.313439755163712	T
world	54256	4	4	3	l	1.8708840446425372	4.099831891742697	T
world	54256	4	4	4	d	-0.0	4.322489188356297	T
state	54217	4	4	1	s	4.469012183746517	4.469012183746517	T
state	54217	4	4	2	t	2.5840656787551093	4.794250168048691	T
state	54217	4	4	3	e	2.450128648649227	6.6155900927105264	T
state	54217	4	4	4	t	0.8615706617857257	2.570397507192674	T
doing	54201	4	4	1	d	5.6293267670073055	5.6293267670073055	F
doing	54201	4	4	2	u	1.8690746907220845	3.9006084687406335	F
doing	54201	4	4	3	I	2.872931440617615	5.402691160961232	F
doing	54201	4	4	4	G	-0.0	5.319713693126286	F
problem	54082	7	7	1	p	5.234937401912647	5.234937401912647	T
problem	54082	7	7	2	r	1.8132841071576309	4.590979509703922	T
problem	54082	7	7	3	a	1.7543603180782594	5.679534781553793	T
problem	54082	7	7	4	b	0.9027300911937782	6.135959009501023	T
problem	54082	7	7	5	l	0.6612140724236777	4.897449104832938	T
problem	54082	7	7	6	x	-0.0	4.531948342178886	T
problem	54082	7	7	7	m	-0.0	5.210701624204761	T
us	53937	2	2	1	^	7.310151142309363	7.310151142309363	T
us	53937	2	2	2	s	3.069077453513907	2.584852327529326	T
again	53269	4	4	1	x	4.538802753314783	4.538802753314783	T
again	53269	4	4	2	g	4.418414026995453	8.532780748205523	T
again	53269	4	4	3	E	0.668403820745982	5.2963459698661675	T
again	53269	4	4	4	n	-0.0	4.045802552252718	T
too	52859	2	2	1	t	4.342179195647865	4.342179195647865	T
too	52859	2	2	2	u	0.6441652905003655	3.9006084687406335	T
story	52146	5	5	1	s	4.469012183746517	4.469012183746517	F
story	52146	5	5	2	t	2.5840656787551093	4.794250168048691	F
story	52146	5	5	3	o	3.0134802619033945	7.0290271473098525	F
story	52146	5	5	4	r	0.12845882832650404	5.234288052859326	F
story	52146	5	5	5	i	0.2315200326506394	4.3784382630534635	F
fact	52065	4	4	1	f	5.058299207443717	5.058299207443717	T
fact	52065	4	4	2	@	3.847691669159985	4.050738358263082	T
fact	52065	4	4	3	k	1.3496294999599021	4.329690206294631	T
fact	52065	4	4	4	t	0.034084125317776236	2.570397507192674	T
family	51623	5	5	1	f	5.058299207443717	5.058299207443717	F
family	51623	5	5	2	@	3.847691669159985	4.050738358263082	F
family	51623	5	5	3	m	1.527305940444447	4.276655560715199	F
family	51623	5	5	4	L	0.00919307512230205	4.790964413544101	F
family	51623	5	5	5	i	-0.0	4.3784382630534635	F
part	50811	4	4	1	p	5.234937401912647	5.234937401912647	T
part	50811	4	4	2	a	3.2383691930331153	5.407676443970897	T
part	50811	4	4	3	r	1.0046611925794058	3.402978350829759	T
part	50811	4	4	4	t	0.1926082523165053	2.570397507192674	T
actually	50244	6	6	1	@	4.531621906710496	4.531621906710496	F
actually	50244	6	6	2	k	4.673162454433627	7.389737692345801	F
actually	50244	6	6	3	C	1.1877455152629204	6.95083959412339	F
actually	50244	6	6	4	u	-0.0	6.377336995428079	F
actually	50244	6	6	5	L	0.0021071893563036157	4.883881484025476	F
actually	50244	6	6	6	i	0.08691548661120602	3.964200912398267	F
morning	50210	6	5	1	m	5.010605800323559	5.010605800323559	T
morning	50210	6	5	2	c	5.190119478744306	6.093190674606735	T
morning	50210	6	5	3	r	0.04786596955658588	3.402978350829759	T
morning	50210	6	5	4	n	0.23393790265633524	4.045802552252718	T
morning	50210	6	5	5	I	-0.0	4.35960396228562	T
morning	50210	6	5	6	G	-0.0	5.102778497206659	T
three	50103	3	3	1	T	6.5580409083628455	6.5580409083628455	T
three	50103	3	3	2	r	2.5090880323192	4.590979509703922	T
three	50103	3	3	3	i	1.4179885209447431	6.431552310378895	T
home	49845	3	3	1	h	4.125528088723679	4.125528088723679	T
home	49845	3	3	2	o	4.8251453488759815	4.434634090945678	T
home	49845	3	3	3	m	1.4947258481272752	4.276655560715199	T
cant	49458	4	4	1	k	4.967672086242028	4.967672086242028	T
cant	49458	4	4	2	@	2.5152665715554794	4.050738358263082	T
cant	49458	4	4	3	n	0.5172198057837706	3.455722242146935	T
cant	49458	4	4	4	t	2.501809788939882	2.570397507192674	T
big	48966	3	3	1	b	4.668925478440755	4.668925478440755	T
big	48966	3	3	2	I	2.819185108816283	3.8883369835653068	T
big	48966	3	3	3	g	3.0306129409686076	7.241614179485361	T
give	48764	3	3	1	g	5.668651164281075	5.668651164281075	T
give	48764	3	3	2	I	4.293996074287136	3.8883369835653068	T
give	48764	3	3	3	v	0.17116045703943386	5.01240463401598	T
around	48721	5	5	1	x	4.538802753314783	4.538802753314783	T
around	48721	5	5	2	r	5.779565927194045	4.590979509703922	T
around	48721	5	5	3	W	0.2057271403174359	6.375799484795666	T
around	48721	5	5	4	n	0.0018643105527714338	4.045802552252718	T
around	48721	5	5	5	d	-0.0	4.714351052922491	T
money	48120	4	4	1	m	5.010605800323559	5.010605800323559	T
money	48120	4	4	2	^	3.2211465028152215	4.7736526579972764	T
money	48120	4	4	3	n	1.4873225341673735	3.455722242146935	T
money	48120	4	4	4	i	0.8247923964664191	3.8720947893374267	T
every	48011	4	4	1	E	2.616858398867441	2.616858398867441	T
every	48011	4	4	2	v	6.511454252711043	7.385890860261692	T
every	48011	4	4	3	r	0.800741949076601	3.402978350829759	T
every	48011	4	4	4	i	-0.0	3.8720947893374267	T
long	47461	3	3	1	l	5.7071090501026625	5.7071090501026625	T
long	47461	3	3	2	c	3.498849009815189	6.093190674606735	T
long	47461	3	3	3	G	1.0980962044945173	5.542438486243897	T
another	47416	5	4	1	x	4.538802753314783	4.538802753314783	F
another	47416	5	4	2	n	5.263393524279661	3.780811181488729	F
another	47416	5	4	3	^	0.7629336360739561	6.171796172106248	F
another	47416	5	4	4	D	-0.0	8.156634847351445	F
another	47416	5	4	5	X	-0.0	3.9707909977092486	F
government	47359	9	8	1	g	5.668651164281075	5.668651164281075	F
government	47359	9	8	2	^	3.987301905954001	4.7736526579972764	F
government	47359	9	8	3	v	0.43947014102864096	5.01240463401598	F
government	47359	9	8	4	X	0.44180350366130405	4.186789055577113	F
government	47359	9	8	5	n	-0.0	3.3839075475333678	F
government	47359	9	8	6	m	0.019560127425342674	4.36219853006181	F
government	47359	9	8	7	x	0.010078415601773813	4.318682978968634	F
government	47359	9	8	8	n	-0.0	2.1601395090094835	F
government	47359	9	8	9	t	-0.0	1.9436496696286338	F
call	46998	3	3	1	k	4.967672086242028	4.967672086242028	T
call	46998	3	3	2	c	4.365115611250807	6.093190674606735	T
call	46998	3	3	3	l	1.008142733489376	4.099831891742697	T
issue	46536	3	3	1	I	4.009495940020559	4.009495940020559	T
issue	46536	3	3	2	S	6.581699994295317	10.343036548262504	T
issue	46536	3	3	3	u	-0.0	6.442896470367058	T
old	46053	3	3	1	o	6.9705316954944445	6.9705316954944445	T
old	46053	3	3	2	l	3.635643625323926	5.9108572556665155	T
old	46053	3	3	3	d	-0.0	3.23525350352427	T
bill	45911	3	3	1	b	4.668925478440755	4.668925478440755	T
bill	45911	3	3	2	I	2.819185108816283	3.8883369835653068	T
bill	45911	3	3	3	l	2.411622258087877	4.099831891742697	T
believe	45898	5	5	1	b	4.668925478440755	4.668925478440755	F
believe	45898	5	5	2	x	2.99961842633175	3.937976162888377	F
believe	45898	5	5	3	l	2.6481333364425166	4.099831891742697	F
believe	45898	5	5	4	i	0.06868963623318257	3.8720947893374267	F
believe	45898	5	5	5	v	0.22670570909788446	5.874732827732103	F
war	44156	3	3	1	w	4.418744747099288	4.418744747099288	T
war	44156	3	3	2	c	3.6417315334437976	6.093190674606735	T
war	44156	3	3	3	r	2.295641105514619	3.402978350829759	T
coming	42762	5	5	1	k	4.967672086242028	4.967672086242028	T
coming	42762	5	5	2	^	2.815257485634035	4.7736526579972764	T
coming	42762	5	5	3	m	0.854414882480914	4.276655560715199	T
coming	42762	5	5	4	I	2.0768300917288727	4.6493650347195175	T
coming	42762	5	5	5	G	-0.0	4.746893546669883	T
end	42620	3	3	1	E	2.616858398867441	2.616858398867441	T
end	42620	3	3	2	n	6.05874278710055	3.780811181488729	T
end	42620	3	3	3	d	2.0209355438855696	3.23525350352427	T
feel	42053	3	3	1	f	5.058299207443717	5.058299207443717	T
feel	42053	3	3	2	i	5.045806733204033	4.311888167990886	T
feel	42053	3	3	3	l	0.3886597346568738	4.099831891742697	T
same	41787	3	3	1	s	4.469012183746517	4.469012183746517	T
same	41787	3	3	2	e	3.448134336074519	5.08007001880276	T
same	41787	3	3	3	m	2.8303031690060023	4.276655560715199	T
job	41723	3	3	1	J	7.221990107814832	7.221990107814832	T
job	41723	3	3	2	a	3.4410768096542497	5.407676443970897	T
job	41723	3	3	3	b	0.07811287043827089	7.027428476106371	T
number	41717	5	5	1	n	5.177501411176819	5.177501411176819	T
number	41717	5	5	2	^	4.701111432930487	4.7736526579972764	T
number	41717	5	5	3	m	0.862910737301075	4.276655560715199	T
number	41717	5	5	4	b	0.008344882004731427	6.135959009501023	T
number	41717	5	5	5	X	-0.0	3.9707909977092486	T
guy	41696	2	2	1	g	5.668651164281075	5.668651164281075	T
guy	41696	2	2	2	Y	4.99337409607352	5.138780505888402	T
night	41528	3	3	1	n	5.177501411176819	5.177501411176819	T
night	41528	3	3	2	Y	4.7902649404764555	5.138780505888402	T
night	41528	3	3	3	t	0.7395420516586482	3.069982071055103	T
went	41379	4	4	1	w	4.418744747099288	4.418744747099288	F
went	41379	4	4	2	E	2.9267674681583724	4.448881980059585	F
went	41379	4	4	3	n	3.4160928808013376	3.455722242146935	F
went	41379	4	4	4	t	-0.0	2.570397507192674	F
done	41349	3	3	1	d	5.6293267670073055	5.6293267670073055	T
done	41349	3	3	2	^	4.489151707709855	4.7736526579972764	T
done	41349	3	3	3	n	0.6401313092351122	3.455722242146935	T
sure	40987	3	3	1	S	7.294599079496151	7.294599079496151	T
sure	40987	3	3	2	U	2.0610445755844977	5.840678442912845	T
sure	40987	3	3	3	r	1.4196938239024983	3.402978350829759	T
own	40891	2	2	1	o	6.9705316954944445	6.9705316954944445	T
own	40891	2	2	2	n	2.3720145582723347	3.780811181488729	T
thought	40807	3	3	1	T	6.5580409083628455	6.5580409083628455	T
thought	40807	3	3	2	c	4.214659069658606	6.093190674606735	T
thought	40807	3	3	3	t	0.008987246091352553	3.069982071055103	T
bush	40501	3	3	1	b	4.668925478440755	4.668925478440755	T
bush	40501	3	3	2	U	5.138479933165155	5.840678442912845	T
bush	40501	3	3	3	S	0.9834677083451442	7.589340382127211	T
united	39898	7	7	1	y	5.255424745089939	5.255424745089939	T
united	39898	7	7	2	U	3.0563942437270177	5.840678442912845	T
united	39898	7	7	3	n	2.3741582301120845	3.455722242146935	T
united	39898	7	7	4	Y	0.11568125467509613	6.569846975345433	T
united	39898	7	7	5	t	-0.0	3.3893702879141263	T
united	39898	7	7	6	|	0.0125289735881807	3.5968351291309806	T
united	39898	7	7	7	d	-0.0	4.504661814679424	T
help	39837	4	4	1	h	4.125528088723679	4.125528088723679	T
help	39837	4	4	2	E	5.006734826530568	4.448881980059585	T
help	39837	4	4	3	l	0.40475491021252286	4.099831891742697	T
help	39837	4	4	4	p	1.2793408296815856	5.293064439463599	T
always	39587	5	4	1	c	5.860905914280522	5.860905914280522	F
always	39587	5	4	2	l	1.378591693886771	5.9108572556665155	F
always	39587	5	4	3	w	3.585979527579119	9.248309320039198	F
always	39587	5	4	4	x	-0.0	4.612035445507509	F
always	39587	5	4	5	z	-0.0	5.053172494566635	F
both	39398	3	3	1	b	4.668925478440755	4.668925478440755	T
both	39398	3	3	2	o	5.525361871654151	4.434634090945678	T
both	39398	3	3	3	T	0.6380941316195867	5.9194692752226485	T
find	39340	4	4	1	f	5.058299207443717	5.058299207443717	T
find	39340	4	4	2	Y	3.922903071924621	5.138780505888402	T
find	39340	4	4	3	n	0.810133453847944	3.455722242146935	T
find	39340	4	4	4	d	0.8511038145943313	4.322489188356297	T
place	39148	4	4	1	p	5.234937401912647	5.234937401912647	T
place	39148	4	4	2	l	3.6837973500423127	5.9108572556665155	T
place	39148	4	4	3	e	0.9738027828739656	6.6155900927105264	T
place	39148	4	4	4	s	0.9401002990492655	4.469167659447069	T
white	38954	4	4	1	h	4.125528088723679	4.125528088723679	T
white	38954	4	4	2	w	2.088836731669945	5.917934979025829	T
white	38954	4	4	3	Y	2.7186009199582717	6.543873406077785	T
white	38954	4	4	4	t	1.9127698662606185	2.570397507192674	T
course	38869	4	4	1	k	4.967672086242028	4.967672086242028	T
course	38869	4	4	2	o	4.388642733642863	4.434634090945678	T
course	38869	4	4	3	r	0.5176359150282345	3.402978350829759	T
course	38869	4	4	4	s	0.9762267842502208	4.469167659447069	T
came	38773	3	3	1	k	4.967672086242028	4.967672086242028	F
came	38773	3	3	2	e	4.400140373281764	5.08007001880276	F
came	38773	3	3	3	m	1.4876390510912945	4.276655560715199	F
school	38210	4	4	1	s	4.469012183746517	4.469012183746517	T
school	38210	4	4	2	k	5.226774864781145	7.389737692345801	T
school	38210	4	4	3	u	1.1614888441002524	6.442896470367058	T
school	38210	4	4	4	l	0.019277725963224704	5.572086828154151	T
against	37669	6	6	1	x	4.538802753314783	4.538802753314783	F
against	37669	6	6	2	g	4.418414026995453	8.532780748205523	F
against	37669	6	6	3	E	0.668403820745982	5.2963459698661675	F
against	37669	6	6	4	n	-0.0	4.045802552252718	F
against	37669	6	6	5	s	1.2715055407024147	4.257544536974392	F
against	37669	6	6	6	t	-0.0	2.898789586171038	F
percent	37659	6	6	1	p	5.234937401912647	5.234937401912647	T
percent	37659	6	6	2	X	4.538289690696831	7.214373453290212	T
percent	37659	6	6	3	s	0.8200150420902172	3.5721480229068887	T
percent	37659	6	6	4	E	0.24291598976751166	5.67759965180738	T
percent	37659	6	6	5	n	0.061351060794337976	3.3839075475333678	T
percent	37659	6	6	6	t	-0.0	2.898789586171038	T
love	37335	3	3	1	l	5.7071090501026625	5.7071090501026625	T
love	37335	3	3	2	^	4.705126553870388	4.7736526579972764	T
love	37335	3	3	3	v	0.4260535327588526	5.01240463401598	T
month	36936	4	4	1	m	5.010605800323559	5.010605800323559	T
month	36936	4	4	2	^	3.2211465028152215	4.7736526579972764	T
month	36936	4	4	3	n	1.4873225341673735	3.455722242146935	T
month	36936	4	4	4	T	1.2064014014804914	6.497496797623275	T
might	36311	3	3	1	m	5.010605800323559	5.010605800323559	T
might	36311	3	3	2	Y	2.9675801911563875	5.138780505888402	T
might	36311	3	3	3	t	2.9538671817099527	3.069982071055103	T
hour	35974	2	2	1	W	7.3337042176895775	7.3337042176895775	T
hour	35974	2	2	2	r	1.199759665259164	4.590979509703922	T
ago	35729	3	3	1	x	4.538802753314783	4.538802753314783	T
ago	35729	3	3	2	g	4.418414026995453	8.532780748205523	T
ago	35729	3	3	3	o	2.016191560313152	7.0290271473098525	T
ever	35592	3	3	1	E	2.616858398867441	2.616858398867441	T
ever	35592	3	3	2	v	6.511454252711043	7.385890860261692	T
ever	35592	3	3	3	X	1.8486938878482437	6.464498233808029	T
told	35340	4	4	1	t	4.342179195647865	4.342179195647865	F
told	35340	4	4	2	o	6.098634865260385	4.434634090945678	F
told	35340	4	4	3	l	0.48794689723073226	4.099831891742697	F
told	35340	4	4	4	d	0.06044087825805156	4.322489188356297	F
kid	35202	3	3	1	k	4.967672086242028	4.967672086242028	T
kid	35202	3	3	2	I	4.64595725530732	3.8883369835653068	T
kid	35202	3	3	3	d	1.3533730092003915	3.23525350352427	T
sort	35017	4	4	1	s	4.469012183746517	4.469012183746517	T
sort	35017	4	4	2	c	5.3317862202563795	6.093190674606735	T
sort	35017	4	4	3	r	1.1906504622926048	3.402978350829759	T
sort	35017	4	4	4	t	0.004996847914526221	2.570397507192674	T
book	34589	3	3	1	b	4.668925478440755	4.668925478440755	T
book	34589	3	3	2	U	5.138479933165155	5.840678442912845	T
book	34589	3	3	3	k	1.2089113681138526	4.329690206294631	T
break	34140	4	4	1	b	4.668925478440755	4.668925478440755	T
break	34140	4	4	2	r	4.303544359823385	4.590979509703922	T
break	34140	4	4	3	e	1.7370227614345135	6.6155900927105264	T
break	34140	4	4	4	k	0.2808118867769388	4.44221874701481	T
report	32895	6	6	1	r	5.827961998570008	5.827961998570008	T
report	32895	6	6	2	I	2.05623876585516	3.8883369835653068	T
report	32895	6	6	3	p	2.7779546619457456	5.662240505169508	T
report	32895	6	6	4	o	0.4289897496115051	5.778767138686541	T
report	32895	6	6	5	r	0.0014903875714810555	4.171315569239557	T
report	32895	6	6	6	t	-0.0	2.898789586171038	T
city	32887	4	4	1	s	4.469012183746517	4.469012183746517	T
city	32887	4	4	2	I	3.751716223087879	3.8883369835653068	T
city	32887	4	4	3	t	2.309620875586666	3.069982071055103	T
city	32887	4	4	4	i	0.5626371844311274	3.8720947893374267	T
real	32798	3	3	1	r	5.827961998570008	5.827961998570008	T
real	32798	3	3	2	i	2.186806094478155	4.311888167990886	T
real	32798	3	3	3	L	3.0618174916444523	8.676736469541	T
million	32782	6	5	1	m	5.010605800323559	5.010605800323559	T
million	32782	6	5	2	I	3.7610756352728183	3.8883369835653068	T
million	32782	6	5	3	l	1.4049960255544107	4.099831891742697	T
million	32782	6	5	4	i	0.9209225405012559	3.8720947893374267	T
million	32782	6	5	5	x	-0.0	4.140380564861477	T
million	32782	6	5	6	n	-0.0	3.351469203472333	T
keep	32748	3	3	1	k	4.967672086242028	4.967672086242028	T
keep	32748	3	3	2	i	5.765178604394373	4.311888167990886	T
keep	32748	3	3	3	p	0.36624638520431424	5.662240505169508	T
better	32508	4	4	1	b	4.668925478440755	4.668925478440755	T
better	32508	4	4	2	E	4.957171139152745	4.448881980059585	T
better	32508	4	4	3	t	1.3066630087440598	3.069982071055103	T
better	32508	4	4	4	X	0.17548566357060427	4.186789055577113	T
public	32413	6	6	1	p	5.234937401912647	5.234937401912647	T
public	32413	6	6	2	^	5.4608663019684345	4.7736526579972764	T
public	32413	6	6	3	b	0.2937247558003189	7.027428476106371	T
public	32413	6	6	4	l	0.009175604159389008	5.572086828154151	T
public	32413	6	6	5	I	0.027714669711016465	4.35960396228562	T
public	32413	6	6	6	k	0.08751258660160328	4.49599040322427	T
court	32385	4	4	1	k	4.967672086242028	4.967672086242028	T
court	32385	4	4	2	o	4.388642733642863	4.434634090945678	T
court	32385	4	4	3	r	0.5176359150282345	3.402978350829759	T
court	32385	4	4	4	t	1.1906274389489884	2.570397507192674	T
care	32376	3	3	1	k	4.967672086242028	4.967672086242028	T
care	32376	3	3	2	E	5.558347269071371	4.448881980059585	T
care	32376	3	3	3	r	0.5778434636637557	3.402978350829759	T
tonight	32376	5	5	1	t	4.342179195647865	4.342179195647865	T
tonight	32376	5	5	2	|	4.712198061688137	8.540224000019542	T
tonight	32376	5	5	3	n	2.0546662777276556	3.455722242146935	T
tonight	32376	5	5	4	Y	0.006535587102930108	6.569846975345433	T
tonight	32376	5	5	5	t	-0.0	3.3893702879141263	T
police	31936	5	5	1	p	5.234937401912647	5.234937401912647	F
police	31936	5	5	2	x	4.432891643186801	3.937976162888377	F
police	31936	5	5	3	l	0.5279885414689368	4.099831891742697	F
police	31936	5	5	4	i	0.9395026639303667	3.8720947893374267	F
police	31936	5	5	5	s	-0.0	4.257544536974392	F
